lane1_score,lane2_score,lane3_score,lane4_score,lane5_score,lane6_score,lane1_rank,lane2_rank,lane3_rank,lane4_rank,lane5_rank,lane6_rank,race_key,trifecta_odds,scores,ranks,true_order_prob,true_order_rank
1.1938021,-0.8782631,-0.04447807,-1.7838907,-1.6726226,-0.3723534,1,3,4,5,6,2,2025-01-14-03-若 松,24.4,"[1.1938021183013916, -0.8782631158828735, -0.04447806999087334, -1.783890724182129, -1.672622561454773, -0.3723534047603607]","[1, 3, 4, 5, 6, 2]",0.013623254194379304,16
-2.5197306,1.311213,0.8728599,-0.5418482,-1.6506895,-0.38333765,5,6,2,3,4,1,2025-01-14-04-若 松,63.2,"[-2.519730567932129, 1.3112130165100098, 0.8728598952293396, -0.5418481826782227, -1.6506894826889038, -0.3833376467227936]","[5, 6, 2, 3, 4, 1]",4.0000596942939955e-06,572
1.2328401,-0.34984946,-0.8104286,-0.3060033,-1.217336,-1.7569321,1,2,4,3,5,6,2025-01-14-05-若 松,5.4,"[1.2328400611877441, -0.3498494625091553, -0.8104286193847656, -0.30600330233573914, -1.2173360586166382, -1.7569321393966675]","[1, 2, 4, 3, 5, 6]",0.024374592975578757,2
0.9116323,-0.9184612,-0.4321133,-1.0782127,-0.8682747,-0.14374755,4,6,5,1,2,3,2025-01-14-06-若 松,22.2,"[0.9116322994232178, -0.9184612035751343, -0.43211328983306885, -1.0782127380371094, -0.8682746887207031, -0.14374755322933197]","[4, 6, 5, 1, 2, 3]",0.0004915281264904207,389
-0.6941688,-0.6061594,-1.6456187,-1.3640839,1.1594248,0.27353755,4,1,5,6,2,3,2025-01-14-07-若 松,67.1,"[-0.6941688060760498, -0.6061593890190125, -1.6456186771392822, -1.3640838861465454, 1.1594247817993164, 0.2735375463962555]","[4, 1, 5, 6, 2, 3]",0.007005009241749593,38
0.5775267,0.25823706,0.45898497,-1.7537036,-1.7144066,-1.2992593,1,2,3,4,5,6,2025-01-14-08-若 松,5.4,"[0.5775266885757446, 0.2582370638847351, 0.45898497104644775, -1.7537035942077637, -1.7144066095352173, -1.2992593050003052]","[1, 2, 3, 4, 5, 6]",0.009820601508064077,30
1.3139176,-0.90090376,-0.6242215,-0.8158431,-1.4897633,-0.7590791,1,4,6,5,2,3,2025-01-14-09-若 松,19.0,"[1.313917636871338, -0.9009037613868713, -0.6242215037345886, -0.8158431053161621, -1.4897632598876953, -0.759079098701477]","[1, 4, 6, 5, 2, 3]",0.0023351498612304033,150
1.2309214,-1.0989778,-0.13488267,-0.59779227,-1.430657,-1.1228116,1,6,2,4,5,3,2025-01-14-10-若 松,11.2,"[1.2309213876724243, -1.09897780418396, -0.13488267362117767, -0.5977922677993774, -1.4306570291519165, -1.1228115558624268]","[1, 6, 2, 4, 5, 3]",0.010322282232046663,18
0.9377329,-0.20402469,-0.35474992,-0.37682164,-1.5104198,-1.6448452,2,1,6,3,4,5,2025-01-14-11-若 松,10.7,"[0.9377328753471375, -0.20402468740940094, -0.3547499179840088, -0.3768216371536255, -1.5104198455810547, -1.6448452472686768]","[2, 1, 6, 3, 4, 5]",0.001505316159019137,157
0.32679692,-1.6004856,-0.18768016,0.75411856,-1.4211549,-0.6140803,1,6,3,2,4,5,2025-01-14-12-若 松,65.4,"[0.32679691910743713, -1.6004855632781982, -0.18768015503883362, 0.7541185617446899, -1.4211548566818237, -0.6140803098678589]","[1, 6, 3, 2, 4, 5]",0.011474156425689393,14
1.6192206,-0.7872624,-0.07248885,0.42314428,-1.4624472,-1.1519815,1,5,3,2,6,4,2025-01-15-01-若 松,8.6,"[1.6192206144332886, -0.7872623801231384, -0.07248885184526443, 0.42314428091049194, -1.462447166442871, -1.1519814729690552]","[1, 5, 3, 2, 6, 4]",0.026315484377615397,2
1.1979791,-1.6390991,0.9308876,-0.6913644,-0.38622048,-0.6526241,1,6,2,5,3,4,2025-01-15-02-若 松,11.2,"[1.1979790925979614, -1.63909912109375, 0.9308875799179077, -0.6913644075393677, -0.3862204849720001, -0.6526240706443787]","[1, 6, 2, 5, 3, 4]",0.027097949022084376,1
0.38257596,-0.36239403,-0.9979556,1.5142888,-3.0655744,-0.29016626,5,2,6,1,4,3,2025-01-15-03-若 松,39.3,"[0.38257595896720886, -0.3623940348625183, -0.9979556202888489, 1.5142887830734253, -3.0655744075775146, -0.2901662588119507]","[5, 2, 6, 1, 4, 3]",0.0006811220927055338,148
0.6553624,-1.5439032,0.15174891,-1.1801736,0.14651825,-0.7322365,1,6,3,5,2,4,2025-01-15-04-若 松,14.3,"[0.6553624272346497, -1.5439032316207886, 0.1517489105463028, -1.180173635482788, 0.14651824533939362, -0.7322365045547485]","[1, 6, 3, 5, 2, 4]",0.019456311437871323,2
1.002897,1.0359226,-0.102017716,0.19897708,-2.498808,-1.3909853,1,3,6,2,5,4,2025-01-15-05-若 松,6.5,"[1.002897024154663, 1.035922646522522, -0.10201771557331085, 0.19897708296775818, -2.498807907104492, -1.3909852504730225]","[1, 3, 6, 2, 5, 4]",0.0009228027192645651,136
1.5547609,-0.9846311,0.32962158,-0.16879581,-0.55435777,-1.4280133,1,6,3,2,4,5,2025-01-15-06-若 松,46.5,"[1.5547609329223633, -0.9846311211585999, 0.3296215832233429, -0.16879580914974213, -0.5543577671051025, -1.4280133247375488]","[1, 6, 3, 2, 4, 5]",0.014602597107643731,10
1.4758369,0.4592919,-0.25904447,-0.326328,-1.2115033,-1.6668857,1,4,3,6,2,5,2025-01-15-07-若 松,81.6,"[1.4758368730545044, 0.45929190516471863, -0.25904446840286255, -0.32632800936698914, -1.211503267288208, -1.6668857336044312]","[1, 4, 3, 6, 2, 5]",0.0014336204897013678,147
0.5585092,1.4096624,0.65662456,-0.89931816,-1.5667866,-1.6483401,6,1,5,3,2,4,2025-01-15-08-若 松,355.9,"[0.5585091710090637, 1.4096623659133911, 0.6566245555877686, -0.8993181586265564, -1.5667866468429565, -1.648340106010437]","[6, 1, 5, 3, 2, 4]",5.5131881952281644e-05,427
1.3660883,1.1104699,-1.4467741,-1.1284943,-0.28990385,-1.16833,2,3,6,4,1,5,2025-01-15-09-若 松,68.5,"[1.3660882711410522, 1.110469937324524, -1.4467741250991821, -1.1284942626953125, -0.289903849363327, -1.1683299541473389]","[2, 3, 6, 4, 1, 5]",0.00719512175669228,40
0.92617935,0.036648735,-0.3047002,-0.2965255,0.9025416,-1.8965497,1,3,4,5,2,6,2025-01-15-10-若 松,34.0,"[0.9261793494224548, 0.03664873540401459, -0.30470019578933716, -0.2965255081653595, 0.9025415778160095, -1.8965497016906738]","[1, 3, 4, 5, 2, 6]",0.023157110268516717,2
1.6011208,-0.5070763,0.4723622,-1.6600873,-1.1859827,-0.97973794,1,3,2,5,4,6,2025-01-15-11-若 松,8.9,"[1.6011208295822144, -0.5070763230323792, 0.4723621904850006, -1.6600873470306396, -1.1859827041625977, -0.9797379374504089]","[1, 3, 2, 5, 4, 6]",0.015501266193224908,13
1.573701,-0.7677626,-0.22580566,0.71255916,-2.023207,-1.0238585,1,6,3,2,4,5,2025-01-15-12-若 松,10.9,"[1.573701024055481, -0.7677626013755798, -0.22580565512180328, 0.712559163570404, -2.023206949234009, -1.0238585472106934]","[1, 6, 3, 2, 4, 5]",0.008271770462583579,32
1.0414203,-0.26981005,-0.17228925,-1.657064,-0.44322464,-1.0027711,2,4,3,6,1,5,2025-01-16-01-若 松,106.1,"[1.041420340538025, -0.2698100507259369, -0.17228925228118896, -1.6570639610290527, -0.44322463870048523, -1.0027711391448975]","[2, 4, 3, 6, 1, 5]",0.009556475696586861,19
1.0112151,0.2875302,-0.4012329,-1.1703467,-0.89568746,-1.2579244,1,5,2,3,4,6,2025-01-16-02-若 松,90.9,"[1.011215090751648, 0.28753021359443665, -0.40123289823532104, -1.170346736907959, -0.895687460899353, -1.2579244375228882]","[1, 5, 2, 3, 4, 6]",0.002348315006131067,126
0.87643933,-1.5500017,0.8133686,-1.3026129,-0.17788908,-0.9933891,6,5,1,4,2,3,2025-01-16-03-若 松,16.1,"[0.8764393329620361, -1.5500017404556274, 0.8133686184883118, -1.3026129007339478, -0.17788907885551453, -0.9933891296386719]","[6, 5, 1, 4, 2, 3]",6.314006036220862e-05,466
1.1258596,-0.3534412,-0.24713287,-0.5773378,-1.6300374,-1.1869895,6,4,2,5,1,3,2025-01-16-04-若 松,250.6,"[1.1258596181869507, -0.3534412086009979, -0.24713286757469177, -0.5773378014564514, -1.6300374269485474, -1.1869895458221436]","[6, 4, 2, 5, 1, 3]",8.170396513712646e-06,693
0.8250071,0.038819063,-0.2005447,0.113113604,-2.8035674,-0.5912642,4,5,1,6,3,2,2025-01-16-05-若 松,736.1,"[0.8250070810317993, 0.03881906345486641, -0.20054470002651215, 0.11311360448598862, -2.803567409515381, -0.5912641882896423]","[4, 5, 1, 6, 3, 2]",5.0794016809421126e-05,533
0.71824104,0.6137879,-1.2008548,-1.123959,-0.9465131,-0.39132667,1,2,5,3,6,4,2025-01-16-06-若 松,7.8,"[0.7182410359382629, 0.6137878894805908, -1.200854778289795, -1.123958945274353, -0.9465131163597107, -0.3913266658782959]","[1, 2, 5, 3, 6, 4]",0.007971291884440942,24
1.0345744,-1.9335982,0.6108947,-0.6988383,-1.6002262,-0.509023,4,6,1,2,5,3,2025-01-16-07-若 松,34.9,"[1.0345743894577026, -1.9335981607437134, 0.6108946800231934, -0.6988382935523987, -1.6002261638641357, -0.5090230107307434]","[4, 6, 1, 2, 5, 3]",0.0029218501099885067,85
1.0730186,-0.27121785,-0.054332834,0.36128184,-2.106222,-2.3329196,1,2,3,6,4,5,2025-01-16-08-若 松,3.7,"[1.0730185508728027, -0.27121785283088684, -0.054332833737134933, 0.3612818419933319, -2.106221914291382, -2.3329195976257324]","[1, 2, 3, 6, 4, 5]",0.00017885561092748992,281
0.6378783,0.19023062,-0.660872,-0.044974655,-1.8533428,-2.2723143,5,2,3,6,1,4,2025-01-16-09-若 松,185.9,"[0.6378782987594604, 0.1902306228876114, -0.6608719825744629, -0.04497465491294861, -1.8533427715301514, -2.2723143100738525]","[5, 2, 3, 6, 1, 4]",2.8960400244048025e-05,566
1.1103907,-1.0412301,0.36081445,-0.18488468,-2.142182,-1.6629697,1,5,2,3,6,4,2025-01-16-10-若 松,9.9,"[1.1103906631469727, -1.0412300825119019, 0.3608144521713257, -0.1848846822977066, -2.1421821117401123, -1.662969708442688]","[1, 5, 2, 3, 6, 4]",0.029998513878836723,3
0.9820864,-0.2611251,-0.101307824,-0.6383151,-2.8726053,-0.8078616,1,6,4,3,5,2,2025-01-16-11-若 松,57.6,"[0.9820864200592041, -0.2611250877380371, -0.10130782425403595, -0.6383150815963745, -2.872605323791504, -0.8078616261482239]","[1, 6, 4, 3, 5, 2]",0.0006841487834833657,165
0.14977215,-0.6113043,-0.7038825,-0.73665243,0.87856835,-1.2595835,4,3,6,2,1,5,2025-01-16-12-若 松,87.3,"[0.14977215230464935, -0.6113042831420898, -0.7038825154304504, -0.7366524338722229, 0.8785683512687683, -1.2595834732055664]","[4, 3, 6, 2, 1, 5]",0.0034582369889602322,91
0.8067379,-0.51550674,1.1516442,-1.1791462,-1.5110296,-1.4229813,1,4,2,3,5,6,2025-01-17-01-若 松,16.5,"[0.8067378997802734, -0.5155067443847656, 1.151644229888916, -1.17914617061615, -1.511029601097107, -1.4229812622070312]","[1, 4, 2, 3, 5, 6]",0.014023122943750563,15
-3.0266366,-0.050883688,0.5488732,0.30898434,1.3420539,-1.1401294,6,5,2,3,1,4,2025-01-17-02-若 松,64.4,"[-3.0266366004943848, -0.050883688032627106, 0.5488731861114502, 0.30898433923721313, 1.3420538902282715, -1.1401294469833374]","[6, 5, 2, 3, 1, 4]",0.02136852126254485,10
-0.51548153,1.7374214,-1.6326095,1.0555663,-1.666319,-0.4834507,3,1,5,4,6,2,2025-01-17-03-若 松,60.5,"[-0.5154815316200256, 1.7374213933944702, -1.632609486579895, 1.0555663108825684, -1.6663190126419067, -0.483450710773468]","[3, 1, 5, 4, 6, 2]",0.005360965266089995,46
0.85547394,-1.0380068,-0.5853441,-1.4843423,0.9457637,-0.9071565,1,5,6,4,2,3,2025-01-17-04-若 松,33.2,"[0.8554739356040955, -1.0380067825317383, -0.5853440761566162, -1.484342336654663, 0.9457637071609497, -0.9071565270423889]","[1, 5, 6, 4, 2, 3]",0.004613583801588812,66
1.2667434,0.8294791,-0.86050534,-0.7596658,-1.6294875,-1.8897831,2,1,4,5,3,6,2025-01-17-05-若 松,100.6,"[1.2667434215545654, 0.8294790983200073, -0.8605053424835205, -0.7596657872200012, -1.6294875144958496, -1.8897831439971924]","[2, 1, 4, 5, 3, 6]",0.011664214695445973,23
1.3729032,-0.19482346,-1.5240568,-1.6527975,-0.3297439,-0.5023723,1,3,5,6,4,2,2025-01-17-06-若 松,16.7,"[1.3729032278060913, -0.1948234587907791, -1.5240567922592163, -1.6527974605560303, -0.329743891954422, -0.5023723244667053]","[1, 3, 5, 6, 4, 2]",0.020542752730881284,6
1.1672851,0.77990216,-2.5658557,-1.4462864,-3.0386105,0.29184884,3,2,4,5,6,1,2025-01-17-07-若 松,,"[1.1672850847244263, 0.7799021601676941, -2.5658557415008545, -1.4462864398956299, -3.0386104583740234, 0.2918488383293152]","[3, 2, 4, 5, 6, 1]",0.011405505335001932,24
1.6383792,-0.048877835,-0.8696804,0.6140094,-2.2475872,-1.1015759,1,3,6,2,4,5,2025-01-17-08-若 松,8.5,"[1.6383792161941528, -0.048877835273742676, -0.8696804046630859, 0.6140093803405762, -2.247587203979492, -1.1015758514404297]","[1, 3, 6, 2, 4, 5]",0.008475652413199246,29
1.4008828,0.8728323,-0.29078525,-0.50669974,-2.425735,-1.2177901,1,2,3,5,4,6,2025-01-17-09-若 松,6.8,"[1.4008828401565552, 0.8728322982788086, -0.2907852530479431, -0.5066997408866882, -2.4257349967956543, -1.217790126800537]","[1, 2, 3, 5, 4, 6]",0.007446071153778057,35
1.4984288,0.66808814,-0.026337028,-0.73734534,-1.8520135,-1.5249509,1,4,2,3,5,6,2025-01-17-10-若 松,14.0,"[1.4984288215637207, 0.6680881381034851, -0.026337027549743652, -0.7373453378677368, -1.8520134687423706, -1.5249508619308472]","[1, 4, 2, 3, 5, 6]",0.008385397287413806,33
1.5151664,0.008631417,0.8678232,-1.6175634,-1.2951541,-1.7456986,3,4,1,5,6,2,2025-01-17-11-若 松,589.0,"[1.5151664018630981, 0.008631416596472263, 0.8678231835365295, -1.6175633668899536, -1.295154094696045, -1.7456985712051392]","[3, 4, 1, 5, 6, 2]",0.001683822722029697,105
1.4306159,-0.10657235,-0.9467825,-1.2601018,-1.1160624,-0.052076563,1,2,5,4,6,3,2025-01-17-12-若 松,27.8,"[1.4306159019470215, -0.10657235234975815, -0.9467825293540955, -1.2601017951965332, -1.1160624027252197, -0.052076563239097595]","[1, 2, 5, 4, 6, 3]",0.014082766665964188,8
1.6924264,-0.31864455,-1.1343776,-0.34917906,-1.5763742,-0.64173996,1,3,5,2,6,4,2025-01-18-01-若 松,8.5,"[1.6924264430999756, -0.31864455342292786, -1.1343775987625122, -0.34917905926704407, -1.5763741731643677, -0.6417399644851685]","[1, 3, 5, 2, 6, 4]",0.02411479318513628,2
1.1108375,-0.24851015,0.81513417,0.6975378,-2.4101713,-1.539748,2,1,3,5,6,4,2025-01-18-02-若 松,78.5,"[1.110837459564209, -0.24851015210151672, 0.8151341676712036, 0.6975377798080444, -2.4101712703704834, -1.539747953414917]","[2, 1, 3, 5, 6, 4]",0.0016270350682937517,99
1.5600779,-0.017664725,0.10632216,0.22327164,-2.3344505,-0.8472755,1,5,4,3,6,2,2025-01-18-03-若 松,35.7,"[1.5600779056549072, -0.017664724960923195, 0.10632216185331345, 0.22327163815498352, -2.3344504833221436, -0.8472754955291748]","[1, 5, 4, 3, 6, 2]",0.01024766442263531,23
1.2745949,-0.8195996,1.5686883,-0.80896175,-1.4307281,-0.51594716,3,5,1,6,2,4,2025-01-18-04-若 松,106.0,"[1.2745949029922485, -0.8195996284484863, 1.5686882734298706, -0.8089617490768433, -1.4307280778884888, -0.515947163105011]","[3, 5, 1, 6, 2, 4]",0.0030357488276767414,88
1.674189,0.13544771,-0.7865745,0.33842093,-1.8862097,-1.0543641,1,3,5,2,6,4,2025-01-18-05-若 松,6.3,"[1.6741889715194702, 0.13544771075248718, -0.7865744829177856, 0.33842092752456665, -1.8862097263336182, -1.0543640851974487]","[1, 3, 5, 2, 6, 4]",0.03604204571147693,3
1.5813577,0.21466447,-0.04391123,-0.37234485,-0.29956275,-2.1754396,1,5,2,4,3,6,2025-01-18-06-若 松,48.2,"[1.581357717514038, 0.21466447412967682, -0.04391122981905937, -0.37234485149383545, -0.2995627522468567, -2.1754395961761475]","[1, 5, 2, 4, 3, 6]",0.011903998156263279,25
1.4237405,0.3659405,-1.9651088,-0.6079035,0.032151423,-0.25061122,2,4,6,3,1,5,2025-01-18-07-若 松,38.6,"[1.4237405061721802, 0.36594051122665405, -1.9651087522506714, -0.6079034805297852, 0.03215142339468002, -0.25061121582984924]","[2, 4, 6, 3, 1, 5]",0.007287924242664919,36
0.74869543,1.7765744,0.61364496,-0.5536039,-1.7537177,-1.7524799,2,1,3,5,4,6,2025-01-18-08-若 松,98.2,"[0.748695433139801, 1.7765743732452393, 0.6136449575424194, -0.5536038875579834, -1.7537176609039307, -1.752479910850525]","[2, 1, 3, 5, 4, 6]",0.02283928843236387,10
1.5774554,-1.0032278,0.084652305,-0.5117753,-0.1175483,-0.46212703,2,4,1,6,5,3,2025-01-18-09-若 松,184.7,"[1.5774554014205933, -1.0032278299331665, 0.08465230464935303, -0.5117753148078918, -0.11754830181598663, -0.46212702989578247]","[2, 4, 1, 6, 5, 3]",0.002557441131899758,129
1.3315845,1.0343292,0.22577187,-0.5494854,-1.9818336,-1.2923199,2,1,3,4,5,6,2025-01-18-10-若 松,30.9,"[1.3315844535827637, 1.0343291759490967, 0.22577187418937683, -0.5494853854179382, -1.981833577156067, -1.292319893836975]","[2, 1, 3, 4, 5, 6]",0.021756415715971335,9
1.5859541,-0.10617834,0.22978354,-1.2835648,-0.36366484,-1.3180035,1,5,2,3,4,6,2025-01-18-11-若 松,12.7,"[1.5859540700912476, -0.10617834329605103, 0.2297835350036621, -1.283564805984497, -0.363664835691452, -1.318003535270691]","[1, 5, 2, 3, 4, 6]",0.008138499017426006,28
1.8136449,-0.6917444,0.087615,-1.598207,-0.9016329,-0.45873764,1,6,2,5,4,3,2025-01-18-12-若 松,13.0,"[1.8136448860168457, -0.6917443871498108, 0.0876149982213974, -1.5982069969177246, -0.9016329050064087, -0.45873764157295227]","[1, 6, 2, 5, 4, 3]",0.010080461092900426,21
1.6524405,0.18964471,-0.6863282,0.44853213,-1.8344951,-1.1131701,1,2,4,3,5,6,2025-01-19-01-若 松,5.8,"[1.6524405479431152, 0.1896447092294693, -0.6863281726837158, 0.4485321342945099, -1.8344950675964355, -1.1131701469421387]","[1, 2, 4, 3, 5, 6]",0.01895474721580458,8
1.5604794,0.68353003,-0.27760124,-0.5899511,-1.6645275,-1.8781831,1,2,3,4,5,6,2025-01-19-02-若 松,8.7,"[1.5604794025421143, 0.6835300326347351, -0.2776012420654297, -0.5899510979652405, -1.6645275354385376, -1.878183126449585]","[1, 2, 3, 4, 5, 6]",0.048416189194314355,1
1.5698285,-1.1338502,-0.33234242,-0.09423956,-1.1312004,-1.6953075,2,5,6,1,3,4,2025-01-19-03-若 松,30.2,"[1.5698285102844238, -1.1338502168655396, -0.3323424160480499, -0.09423956274986267, -1.1312004327774048, -1.6953074932098389]","[2, 5, 6, 1, 3, 4]",0.0009207328519370859,193
0.9456762,0.4514943,-0.71165216,-1.9769897,-0.93822074,-0.48871282,1,2,4,6,3,5,2025-01-19-04-若 松,44.8,"[0.9456762075424194, 0.4514943063259125, -0.7116521596908569, -1.97698974609375, -0.938220739364624, -0.4887128174304962]","[1, 2, 4, 6, 3, 5]",0.01684765293969609,10
1.5061572,-0.3003624,-0.23671034,-0.24975365,-2.8181806,-1.2414565,1,2,4,3,6,5,2025-01-19-05-若 松,6.2,"[1.5061571598052979, -0.30036240816116333, -0.2367103397846222, -0.2497536540031433, -2.818180561065674, -1.2414565086364746]","[1, 2, 4, 3, 6, 5]",0.04095719155716317,6
1.777668,-0.24113981,-0.33484092,-0.48080015,-0.82069945,-1.8603207,1,2,5,3,4,6,2025-01-19-06-若 松,14.8,"[1.7776679992675781, -0.24113981425762177, -0.33484092354774475, -0.48080015182495117, -0.8206994533538818, -1.8603206872940063]","[1, 2, 5, 3, 4, 6]",0.017522956783128662,9
1.4711726,-1.6114368,-0.12749386,0.6782032,-2.7647202,0.08806252,1,6,2,3,5,4,2025-01-19-07-若 松,19.6,"[1.471172571182251, -1.6114368438720703, -0.12749385833740234, 0.6782032251358032, -2.7647202014923096, 0.08806251734495163]","[1, 6, 2, 3, 5, 4]",0.012203438972500142,24
1.7793484,0.25376797,-0.8878155,-0.27886748,-1.6387908,-0.46692175,1,2,6,5,4,3,2025-01-19-08-若 松,21.1,"[1.779348373413086, 0.2537679672241211, -0.8878154754638672, -0.2788674831390381, -1.6387908458709717, -0.46692174673080444]","[1, 2, 6, 5, 4, 3]",0.0073655844987500245,35
0.9192694,0.77989554,-0.05577279,-1.5880706,-0.9181187,-0.4445488,1,5,4,6,2,3,2025-01-19-09-若 松,36.0,"[0.9192693829536438, 0.779895544052124, -0.05577278882265091, -1.5880706310272217, -0.9181187152862549, -0.4445487856864929]","[1, 5, 4, 6, 2, 3]",0.001394658553625673,163
1.2899485,0.9868876,-0.44712794,-0.48266783,-1.5040702,-1.7329105,2,1,4,3,6,5,2025-01-19-10-若 松,22.2,"[1.2899484634399414, 0.9868875741958618, -0.44712793827056885, -0.48266783356666565, -1.5040701627731323, -1.7329105138778687]","[2, 1, 4, 3, 6, 5]",0.023512014075606647,8
1.6084054,-0.7735188,0.5118164,-1.1235873,-1.746437,-0.41627765,1,5,3,6,4,2,2025-01-19-11-若 松,66.5,"[1.608405351638794, -0.7735188007354736, 0.5118163824081421, -1.1235872507095337, -1.7464369535446167, -0.4162776470184326]","[1, 5, 3, 6, 4, 2]",0.008169039901022484,34
1.1892582,0.75685143,0.066908814,-0.68717927,-2.8641667,-0.91476864,1,3,5,2,6,4,2025-01-19-12-若 松,11.6,"[1.1892582178115845, 0.7568514347076416, 0.0669088140130043, -0.6871792674064636, -2.864166736602783, -0.914768636226654]","[1, 3, 5, 2, 6, 4]",0.0077384377912372345,34
0.95777154,0.7263368,1.3206913,-1.6118252,-1.6771506,-0.47540557,2,5,1,4,6,3,2025-01-26-01-若 松,64.4,"[0.9577715396881104, 0.7263367772102356, 1.3206913471221924, -1.6118252277374268, -1.6771506071090698, -0.47540557384490967]","[2, 5, 1, 4, 6, 3]",0.0027468044383096293,84
-1.2819694,1.5410467,0.7771056,-0.1561825,-1.6030219,-1.1269302,6,1,2,4,3,5,2025-01-26-02-若 松,41.9,"[-1.281969428062439, 1.5410467386245728, 0.7771056294441223, -0.15618249773979187, -1.6030218601226807, -1.1269302368164062]","[6, 1, 2, 4, 3, 5]",0.011963565184103407,22
0.13959096,-0.1274995,-0.5891342,2.364864,-1.5278338,-1.352942,2,3,5,1,4,6,2025-01-26-03-若 松,27.2,"[0.13959096372127533, -0.1274995058774948, -0.5891342163085938, 2.3648641109466553, -1.5278338193893433, -1.3529419898986816]","[2, 3, 5, 1, 4, 6]",0.019317445444692417,11
1.3840209,-0.3525618,0.3747769,-1.641894,0.18038721,-0.6566724,1,5,6,4,2,3,2025-01-26-04-若 松,19.7,"[1.3840209245681763, -0.3525618016719818, 0.3747768998146057, -1.641893982887268, 0.1803872138261795, -0.6566724181175232]","[1, 5, 6, 4, 2, 3]",0.0007069558094528356,235
1.165795,1.0693997,-0.63588375,0.3300631,-1.4758345,-1.1786313,1,3,4,2,6,5,2025-01-26-05-若 松,7.2,"[1.1657949686050415, 1.0693997144699097, -0.6358837485313416, 0.3300631046295166, -1.4758344888687134, -1.17863130569458]","[1, 3, 4, 2, 6, 5]",0.020217632464374382,7
1.3456476,-1.7001977,0.8983678,-0.28487962,-1.3329095,0.14004718,1,5,3,2,6,4,2025-01-26-06-若 松,43.9,"[1.3456475734710693, -1.700197696685791, 0.8983678221702576, -0.2848796248435974, -1.3329094648361206, 0.14004717767238617]","[1, 5, 3, 2, 6, 4]",0.01242430642330136,18
