lane1_score,lane2_score,lane3_score,lane4_score,lane5_score,lane6_score,lane1_rank,lane2_rank,lane3_rank,lane4_rank,lane5_rank,lane6_rank,race_key,trifecta_odds,scores,ranks,true_order_prob,true_order_rank
-1.0590838,2.0202026,1.9509082,0.77827996,0.7495127,1.631049,5,6,2,3,4,1,2025-01-14-04-若 松,63.2,"[-1.0590838193893433, 2.02020263671875, 1.9509081840515137, 0.7782799601554871, 0.7495126724243164, 1.6310490369796753]","[5, 6, 2, 3, 4, 1]",0.00012788629472482166,398
3.4831414,1.4262879,0.64263374,1.2393942,1.3321121,0.60476243,1,2,4,3,5,6,2025-01-14-05-若 松,5.4,"[3.4831414222717285, 1.4262878894805908, 0.6426337361335754, 1.239394187927246, 1.3321120738983154, 0.6047624349594116]","[1, 2, 4, 3, 5, 6]",0.010069639710941504,17
2.056119,1.3270593,1.1232446,1.150634,1.6665115,2.7007818,4,6,5,1,2,3,2025-01-14-06-若 松,22.2,"[2.056118965148926, 1.327059268951416, 1.1232446432113647, 1.1506340503692627, 1.6665115356445312, 2.70078182220459]","[4, 6, 5, 1, 2, 3]",0.0015244347938309694,224
0.7688169,1.4514571,-0.8326551,-0.78620964,4.073514,3.4750412,4,1,5,6,2,3,2025-01-14-07-若 松,67.1,"[0.7688168883323669, 1.451457142829895, -0.8326550722122192, -0.7862096428871155, 4.073513984680176, 3.475041151046753]","[4, 1, 5, 6, 2, 3]",0.008559690722558782,25
1.6246219,1.8245195,2.1883802,-0.84293747,0.757089,0.43734145,1,2,3,4,5,6,2025-01-14-08-若 松,5.4,"[1.624621868133545, 1.8245195150375366, 2.188380241394043, -0.8429374694824219, 0.7570890188217163, 0.43734145164489746]","[1, 2, 3, 4, 5, 6]",0.0027951527352811666,92
2.7421281,0.47799882,0.09209212,-0.09784125,0.55885184,1.2103806,1,4,6,5,2,3,2025-01-14-09-若 松,19.0,"[2.7421281337738037, 0.477998822927475, 0.0920921191573143, -0.09784124791622162, 0.5588518381118774, 1.2103805541992188]","[1, 4, 6, 5, 2, 3]",0.012476085374510866,11
3.3298042,0.4404167,1.2338707,0.40394253,0.66564447,1.0846703,1,6,2,4,5,3,2025-01-14-10-若 松,11.2,"[3.3298041820526123, 0.44041669368743896, 1.2338707447052002, 0.4039425253868103, 0.6656444668769836, 1.0846703052520752]","[1, 6, 2, 4, 5, 3]",0.013276933945491965,6
3.0198896,1.5325686,1.3024853,1.3860371,1.0956583,0.050472375,2,1,6,3,4,5,2025-01-14-11-若 松,10.7,"[3.0198895931243896, 1.5325685739517212, 1.3024853467941284, 1.3860371112823486, 1.095658302307129, 0.05047237500548363]","[2, 1, 6, 3, 4, 5]",0.0023496760500241972,110
1.2674863,-0.57690156,1.1656356,1.7622118,-0.1127914,1.2619534,1,6,3,2,4,5,2025-01-14-12-若 松,65.4,"[1.267486333847046, -0.5769015550613403, 1.165635585784912, 1.762211799621582, -0.11279139667749405, 1.261953353881836]","[1, 6, 3, 2, 4, 5]",0.005080632982099475,51
1.9994049,-0.74046373,0.32154828,0.49890462,-0.61025035,-0.44631657,1,5,3,2,6,4,2025-01-15-01-若 松,8.6,"[1.9994049072265625, -0.7404637336730957, 0.3215482831001282, 0.49890461564064026, -0.6102503538131714, -0.44631657004356384]","[1, 5, 3, 2, 6, 4]",0.017583726305090693,4
1.8278219,-0.87835056,1.6367234,-0.45486367,0.91771454,0.49082142,1,6,2,5,3,4,2025-01-15-02-若 松,11.2,"[1.8278218507766724, -0.878350555896759, 1.6367233991622925, -0.45486366748809814, 0.917714536190033, 0.4908214211463928]","[1, 6, 2, 5, 3, 4]",0.03321648898624908,1
1.2454048,1.2858644,-0.013868371,2.4411044,-0.5591842,2.3271163,5,2,6,1,4,3,2025-01-15-03-若 松,39.3,"[1.245404839515686, 1.2858643531799316, -0.013868371024727821, 2.4411044120788574, -0.559184193611145, 2.3271162509918213]","[5, 2, 6, 1, 4, 3]",0.004294519372387158,61
0.27513963,-0.13918492,1.2714798,0.09158593,1.769445,0.9387377,1,6,3,5,2,4,2025-01-15-04-若 松,14.3,"[0.27513962984085083, -0.13918492197990417, 1.271479845046997, 0.0915859267115593, 1.7694449424743652, 0.938737690448761]","[1, 6, 3, 5, 2, 4]",0.0050354908923435455,50
1.3561912,1.536922,0.29285914,0.7045568,-0.6960919,-0.4096697,1,3,6,2,5,4,2025-01-15-05-若 松,6.5,"[1.3561911582946777, 1.5369219779968262, 0.29285913705825806, 0.7045568227767944, -0.696091890335083, -0.4096696972846985]","[1, 3, 6, 2, 5, 4]",0.003064149982275645,92
2.322715,-0.45320717,1.0446324,0.48347834,0.7566569,-0.13734877,1,6,3,2,4,5,2025-01-15-06-若 松,46.5,"[2.3227150440216064, -0.4532071650028229, 1.0446324348449707, 0.4834783375263214, 0.7566568851470947, -0.13734877109527588]","[1, 6, 3, 2, 4, 5]",0.01657406462740739,5
2.4134772,1.819079,0.326573,0.302739,0.5016202,-0.483061,1,4,3,6,2,5,2025-01-15-07-若 松,81.6,"[2.4134771823883057, 1.819079041481018, 0.3265730142593384, 0.3027389943599701, 0.5016201734542847, -0.4830609858036041]","[1, 4, 3, 6, 2, 5]",0.0025518257989466143,105
0.74360263,2.8652093,0.9744858,-0.33373532,0.14694767,-0.47594652,6,1,5,3,2,4,2025-01-15-08-若 松,355.9,"[0.7436026334762573, 2.8652093410491943, 0.9744858145713806, -0.33373531699180603, 0.14694766700267792, -0.4759465157985687]","[6, 1, 5, 3, 2, 4]",0.0008569323957520869,195
2.5884979,2.136585,-1.2442954,-0.9592626,0.6584513,-0.26520252,2,3,6,4,1,5,2025-01-15-09-若 松,68.5,"[2.5884978771209717, 2.136584997177124, -1.244295358657837, -0.9592626094818115, 0.6584513187408447, -0.26520252227783203]","[2, 3, 6, 4, 1, 5]",0.0072887747930784905,37
1.2795316,1.3845809,0.5254769,0.91231966,1.418049,-0.123266846,1,3,4,5,2,6,2025-01-15-10-若 松,34.0,"[1.2795315980911255, 1.3845808506011963, 0.52547687292099, 0.9123196601867676, 1.4180489778518677, -0.12326684594154358]","[1, 3, 4, 5, 2, 6]",0.007285054727408114,16
1.4756157,0.40176016,1.367312,-0.66768557,0.256561,0.21803579,1,3,2,5,4,6,2025-01-15-11-若 松,8.9,"[1.4756157398223877, 0.40176016092300415, 1.367311954498291, -0.6676855683326721, 0.2565610110759735, 0.21803578734397888]","[1, 3, 2, 5, 4, 6]",0.0064265384000226,31
3.10934,-0.6102833,0.28182548,1.1580746,-0.4751724,0.026200507,1,6,3,2,4,5,2025-01-15-12-若 松,10.9,"[3.109339952468872, -0.6102833151817322, 0.2818254828453064, 1.1580746173858643, -0.47517240047454834, 0.02620050683617592]","[1, 6, 3, 2, 4, 5]",0.0255763354973191,5
2.5140617,1.2158906,0.48346475,-0.8133387,1.1872904,0.09052889,2,4,3,6,1,5,2025-01-16-01-若 松,106.1,"[2.514061689376831, 1.215890645980835, 0.4834647476673126, -0.8133386969566345, 1.1872904300689697, 0.09052889049053192]","[2, 4, 3, 6, 1, 5]",0.011738471520512186,18
1.3780799,1.3113304,0.3117777,-0.22046795,0.32312423,0.4080247,1,5,2,3,4,6,2025-01-16-02-若 松,90.9,"[1.378079891204834, 1.3113304376602173, 0.3117777109146118, -0.2204679548740387, 0.3231242299079895, 0.40802469849586487]","[1, 5, 2, 3, 4, 6]",0.000784646200976763,336
1.780298,-0.60508096,1.582653,-0.67561996,2.1528635,0.794352,6,5,1,4,2,3,2025-01-16-03-若 松,16.1,"[1.7802979946136475, -0.6050809621810913, 1.5826530456542969, -0.6756199598312378, 2.1528635025024414, 0.7943519949913025]","[6, 5, 1, 4, 2, 3]",0.00015326141889398533,334
1.9891195,1.14623,0.9921226,0.7990163,0.75096965,1.108229,6,4,2,5,1,3,2025-01-16-04-若 松,250.6,"[1.989119529724121, 1.1462299823760986, 0.9921225905418396, 0.7990162968635559, 0.750969648361206, 1.1082290410995483]","[6, 4, 2, 5, 1, 3]",0.00016886602791254534,671
1.4261715,1.8441291,0.76520425,1.2996852,0.5599525,1.7151052,4,5,1,6,3,2,2025-01-16-05-若 松,736.1,"[1.4261715412139893, 1.8441290855407715, 0.7652042508125305, 1.2996852397918701, 0.5599524974822998, 1.7151051759719849]","[4, 5, 1, 6, 3, 2]",0.0004829570379502949,496
0.38384122,0.3804812,-2.72728,-2.3508697,9.145076,-0.98309404,1,2,5,3,6,4,2025-01-16-06-若 松,7.8,"[0.38384121656417847, 0.38048121333122253, -2.7272799015045166, -2.350869655609131, 9.145075798034668, -0.9830940365791321]","[1, 2, 5, 3, 6, 4]",6.934180551005949e-23,605
2.7066972,-0.5848914,2.2673898,0.45477587,0.6218796,1.5775956,4,6,1,2,5,3,2025-01-16-07-若 松,34.9,"[2.7066972255706787, -0.5848913788795471, 2.2673897743225098, 0.454775869846344, 0.6218795776367188, 1.577595591545105]","[4, 6, 1, 2, 5, 3]",0.002753485599169328,87
3.6729476,1.8508531,1.5916599,2.2479937,0.5679684,-0.114931576,1,2,3,6,4,5,2025-01-16-08-若 松,3.7,"[3.672947645187378, 1.8508530855178833, 1.5916599035263062, 2.2479937076568604, 0.5679684281349182, -0.11493157595396042]","[1, 2, 3, 6, 4, 5]",0.0006159231759995066,179
1.8044586,1.9620415,0.073279254,-1.0975059,0.5710608,-0.09418998,5,2,3,6,1,4,2025-01-16-09-若 松,185.9,"[1.8044586181640625, 1.9620414972305298, 0.0732792541384697, -1.0975059270858765, 0.5710607767105103, -0.09418997913599014]","[5, 2, 3, 6, 1, 4]",0.0007095700644167933,201
2.7565494,0.6370318,1.8907156,1.2792565,0.24754673,0.44685066,1,5,2,3,6,4,2025-01-16-10-若 松,9.9,"[2.75654935836792, 0.6370317935943604, 1.8907155990600586, 1.2792564630508423, 0.2475467324256897, 0.44685065746307373]","[1, 5, 2, 3, 6, 4]",0.01929750536159827,2
2.802513,1.1462653,1.2520021,0.93923074,-0.36793178,0.86878365,1,6,4,3,5,2,2025-01-16-11-若 松,57.6,"[2.8025128841400146, 1.1462652683258057, 1.2520021200180054, 0.939230740070343, -0.3679317831993103, 0.8687836527824402]","[1, 6, 4, 3, 5, 2]",0.002473455533342575,95
1.7515852,1.4299588,1.0180856,1.0124178,3.77174,0.924159,4,3,6,2,1,5,2025-01-16-12-若 松,87.3,"[1.7515852451324463, 1.4299588203430176, 1.0180855989456177, 1.0124177932739258, 3.771739959716797, 0.9241589903831482]","[4, 3, 6, 2, 1, 5]",0.007381857254102577,42
-0.087732114,-0.32555106,0.80380833,-0.87721056,-0.31399044,-0.42010313,1,4,2,3,5,6,2025-01-17-01-若 松,16.5,"[-0.08773211389780045, -0.3255510628223419, 0.803808331489563, -0.8772105574607849, -0.31399044394493103, -0.42010313272476196]","[1, 4, 2, 3, 5, 6]",0.0022484567781320365,145
-1.0630188,0.8316083,1.0413702,0.6467592,1.9436654,0.7626211,6,5,2,3,1,4,2025-01-17-02-若 松,64.4,"[-1.063018798828125, 0.8316082954406738, 1.041370153427124, 0.6467592120170593, 1.9436653852462769, 0.7626211047172546]","[6, 5, 2, 3, 1, 4]",0.013962859202025031,10
0.7943041,2.3997347,-0.9926384,1.4619532,0.20511314,1.0069473,3,1,5,4,6,2,2025-01-17-03-若 松,60.5,"[0.7943040728569031, 2.3997347354888916, -0.9926384091377258, 1.4619531631469727, 0.20511314272880554, 1.0069472789764404]","[3, 1, 5, 4, 6, 2]",0.005847313248978353,45
1.6794026,-0.09048091,0.3652029,-0.19465025,3.5116384,0.4976644,1,5,6,4,2,3,2025-01-17-04-若 松,33.2,"[1.6794025897979736, -0.09048090875148773, 0.3652029037475586, -0.19465024769306183, 3.5116384029388428, 0.4976643919944763]","[1, 5, 6, 4, 2, 3]",0.0036787974926556417,78
2.5803087,2.193606,-0.42149913,-0.2788195,-0.16574262,-0.5746484,2,1,4,5,3,6,2025-01-17-05-若 松,100.6,"[2.580308675765991, 2.193605899810791, -0.4214991331100464, -0.2788195013999939, -0.16574262082576752, -0.574648380279541]","[2, 1, 4, 5, 3, 6]",0.016894706890454168,13
2.8239083,1.384287,-0.5344728,-1.1624047,1.1425704,1.0454834,1,3,5,6,4,2,2025-01-17-06-若 松,16.7,"[2.8239083290100098, 1.3842869997024536, -0.5344728231430054, -1.1624046564102173, 1.1425703763961792, 1.0454833507537842]","[1, 3, 5, 6, 4, 2]",0.04009017276457642,4
1.1120473,1.2089505,-2.874067,-2.5269582,-2.1075296,1.8793057,3,2,4,5,6,1,2025-01-17-07-若 松,,"[1.1120473146438599, 1.2089505195617676, -2.8740670680999756, -2.5269582271575928, -2.107529640197754, 1.8793057203292847]","[3, 2, 4, 5, 6, 1]",0.02001701431953457,20
3.016406,0.9534637,-0.6774431,0.7778142,-0.96983135,-0.5394679,1,3,6,2,4,5,2025-01-17-08-若 松,8.5,"[3.0164060592651367, 0.9534636735916138, -0.6774430871009827, 0.7778142094612122, -0.9698313474655151, -0.5394678711891174]","[1, 3, 6, 2, 4, 5]",0.023500046671707884,9
2.2732909,2.423784,-0.11807934,-0.0037541501,-0.6441611,0.0061530685,1,2,3,5,4,6,2025-01-17-09-若 松,6.8,"[2.2732908725738525, 2.423784017562866, -0.11807934194803238, -0.0037541501224040985, -0.6441611051559448, 0.006153068505227566]","[1, 2, 3, 5, 4, 6]",0.008209724881877592,42
2.4153728,2.018404,0.6074694,0.045838624,-0.5235037,-0.38711149,1,4,2,3,5,6,2025-01-17-10-若 松,14.0,"[2.415372848510742, 2.018404006958008, 0.607469379901886, 0.045838624238967896, -0.5235037207603455, -0.38711148500442505]","[1, 4, 2, 3, 5, 6]",0.00326027791404091,83
1.4692037,0.79260355,0.6034201,-0.9863826,0.13528179,-0.4199605,3,4,1,5,6,2,2025-01-17-11-若 松,589.0,"[1.4692037105560303, 0.7926035523414612, 0.603420078754425, -0.9863826036453247, 0.1352817863225937, -0.41996049880981445]","[3, 4, 1, 5, 6, 2]",0.0010219201294197685,210
1.1106138,0.6371731,-0.73749214,-1.1230141,0.12347198,1.7177078,1,2,5,4,6,3,2025-01-17-12-若 松,27.8,"[1.1106138229370117, 0.6371731162071228, -0.7374921441078186, -1.1230140924453735, 0.12347198277711868, 1.7177077531814575]","[1, 2, 5, 4, 6, 3]",0.0018217904261483965,124
0.8505452,-0.40155655,-1.4065415,-0.90321445,-0.9358273,-0.5613896,1,3,5,2,6,4,2025-01-18-01-若 松,8.5,"[0.8505452275276184, -0.4015565514564514, -1.4065414667129517, -0.9032144546508789, -0.9358273148536682, -0.5613896250724792]","[1, 3, 5, 2, 6, 4]",0.005821982253293381,39
1.7637019,0.42832962,1.3250618,1.0155559,-0.9194327,-0.58840287,2,1,3,5,6,4,2025-01-18-02-若 松,78.5,"[1.7637019157409668, 0.42832961678504944, 1.3250617980957031, 1.0155558586120605, -0.9194326996803284, -0.5884028673171997]","[2, 1, 3, 5, 6, 4]",0.002977236865370047,89
2.1549814,1.0869168,0.19284129,0.67130005,0.09145522,0.54969174,1,5,4,3,6,2,2025-01-18-03-若 松,35.7,"[2.1549813747406006, 1.0869168043136597, 0.1928412914276123, 0.6713000535964966, 0.09145522117614746, 0.5496917366981506]","[1, 5, 4, 3, 6, 2]",0.004308539664673982,60
2.4542673,0.2995704,1.3349582,-0.0707072,0.10386236,1.0457226,3,5,1,6,2,4,2025-01-18-04-若 松,106.0,"[2.4542672634124756, 0.2995704114437103, 1.3349581956863403, -0.07070720195770264, 0.10386236011981964, 1.0457226037979126]","[3, 5, 1, 6, 2, 4]",0.0024803731580964163,118
3.3282158,1.704877,-0.48005882,1.0522333,-0.46356425,0.13756025,1,3,5,2,6,4,2025-01-18-05-若 松,6.3,"[3.3282158374786377, 1.7048770189285278, -0.48005881905555725, 1.052233338356018, -0.4635642468929291, 0.13756024837493896]","[1, 3, 5, 2, 6, 4]",0.03178601533742425,6
2.7393177,1.576097,0.47321087,0.3490111,1.2531157,-0.34614447,1,5,2,4,3,6,2025-01-18-06-若 松,48.2,"[2.7393176555633545, 1.576097011566162, 0.473210871219635, 0.349011093378067, 1.2531156539916992, -0.3461444675922394]","[1, 5, 2, 4, 3, 6]",0.004443618695020217,65
1.63288,1.1142938,-0.9916011,-0.0091461,1.0713625,1.4013379,2,4,6,3,1,5,2025-01-18-07-若 松,38.6,"[1.6328799724578857, 1.1142938137054443, -0.9916011095046997, -0.009146099910140038, 1.0713624954223633, 1.4013378620147705]","[2, 4, 6, 3, 1, 5]",0.002909652759296142,92
1.6764705,2.1588273,1.3224638,-0.2938275,-0.15357882,-0.3347525,2,1,3,5,4,6,2025-01-18-08-若 松,98.2,"[1.6764705181121826, 2.158827304840088, 1.3224637508392334, -0.29382750391960144, -0.15357881784439087, -0.33475250005722046]","[2, 1, 3, 5, 4, 6]",0.023563470074952443,1
3.3745584,0.22812964,1.3601662,0.8534313,1.8368382,1.6274413,2,4,1,6,5,3,2025-01-18-09-若 松,184.7,"[3.374558448791504, 0.22812964022159576, 1.3601661920547485, 0.8534312844276428, 1.8368382453918457, 1.6274412870407104]","[2, 4, 1, 6, 5, 3]",0.0016860485932541234,140
2.6927545,3.2763932,1.0970657,0.6770796,0.17082678,0.36800593,2,1,3,4,5,6,2025-01-18-10-若 松,30.9,"[2.6927545070648193, 3.276393175125122, 1.0970656871795654, 0.6770796179771423, 0.1708267778158188, 0.3680059313774109]","[2, 1, 3, 4, 5, 6]",0.027244378919617267,3
2.6339114,1.2936541,0.8542855,-0.49440742,1.7811586,0.50899917,1,5,2,3,4,6,2025-01-18-11-若 松,12.7,"[2.633911371231079, 1.2936540842056274, 0.854285478591919, -0.49440741539001465, 1.7811585664749146, 0.5089991688728333]","[1, 5, 2, 3, 4, 6]",0.001526911711366464,139
2.247628,-0.0033904943,0.23302527,-1.4117105,0.23616284,0.7544696,1,6,2,5,4,3,2025-01-18-12-若 松,13.0,"[2.2476279735565186, -0.003390494268387556, 0.23302526772022247, -1.411710500717163, 0.23616284132003784, 0.7544695734977722]","[1, 6, 2, 5, 4, 3]",0.006011570167553711,42
1.4647793,0.29752767,-1.2009261,1.014829,-0.84098274,-0.49327388,1,2,4,3,5,6,2025-01-19-01-若 松,5.8,"[1.464779257774353, 0.2975276708602905, -1.2009260654449463, 1.0148290395736694, -0.8409827351570129, -0.49327388405799866]","[1, 2, 4, 3, 5, 6]",0.006825327161188148,40
0.9541017,0.66663235,-0.10032078,-0.50253445,-0.2691061,-0.33012134,1,2,3,4,5,6,2025-01-19-02-若 松,8.7,"[0.9541016817092896, 0.666632354259491, -0.10032077878713608, -0.5025344491004944, -0.26910609006881714, -0.33012133836746216]","[1, 2, 3, 4, 5, 6]",0.006129699871758225,14
2.3246818,-0.79952186,0.13953358,0.34556064,0.31975684,-0.48044366,2,5,6,1,3,4,2025-01-19-03-若 松,30.2,"[2.3246817588806152, -0.7995218634605408, 0.13953357934951782, 0.34556064009666443, 0.3197568356990814, -0.48044365644454956]","[2, 5, 6, 1, 3, 4]",0.002060612977741631,133
0.5838001,1.3592322,-0.4564029,-1.2611783,0.3144024,0.19095607,1,2,4,6,3,5,2025-01-19-04-若 松,44.8,"[0.5838000774383545, 1.3592321872711182, -0.45640289783477783, -1.2611782550811768, 0.31440240144729614, 0.19095607101917267]","[1, 2, 4, 6, 3, 5]",0.00972159075844783,19
2.5507536,1.3978709,0.86312264,0.55628437,-0.65418303,-0.20707518,1,2,4,3,6,5,2025-01-19-05-若 松,6.2,"[2.550753593444824, 1.3978708982467651, 0.8631226420402527, 0.5562843680381775, -0.654183030128479, -0.20707517862319946]","[1, 2, 4, 3, 6, 5]",0.03060764451864768,2
2.0769267,0.48829976,0.06934926,0.16351713,0.3587191,-0.61490315,1,2,5,3,4,6,2025-01-19-06-若 松,14.8,"[2.0769267082214355, 0.48829975724220276, 0.0693492591381073, 0.16351713240146637, 0.3587191104888916, -0.6149031519889832]","[1, 2, 5, 3, 4, 6]",0.014010665073578692,4
2.2293072,-0.4587586,0.72200686,1.028264,-0.62293047,1.8889923,1,6,2,3,5,4,2025-01-19-07-若 松,19.6,"[2.229307174682617, -0.4587585926055908, 0.7220068573951721, 1.028264045715332, -0.6229304671287537, 1.8889923095703125]","[1, 6, 2, 3, 5, 4]",0.007120244257234096,40
2.9650006,0.70850044,-1.2008265,-0.18389301,-0.43290946,0.44362578,1,2,6,5,4,3,2025-01-19-08-若 松,21.1,"[2.965000629425049, 0.7085004448890686, -1.2008265256881714, -0.18389301002025604, -0.43290945887565613, 0.4436257779598236]","[1, 2, 6, 5, 4, 3]",0.03694137073821993,3
1.0507053,1.1971948,0.13861075,-1.3942099,-1.29739055e-05,0.8039128,1,5,4,6,2,3,2025-01-19-09-若 松,36.0,"[1.0507053136825562, 1.1971948146820068, 0.13861075043678284, -1.394209861755371, -1.297390554100275e-05, 0.8039128184318542]","[1, 5, 4, 6, 2, 3]",0.002435597565517965,108
1.9234694,2.0521169,0.25222772,-0.022427294,0.17032199,-0.5981031,2,1,4,3,6,5,2025-01-19-10-若 松,22.2,"[1.9234694242477417, 2.052116870880127, 0.2522277235984802, -0.02242729440331459, 0.170321986079216, -0.5981031060218811]","[2, 1, 4, 3, 6, 5]",0.0086960696536986,23
1.1934409,-0.37262473,0.4993355,-0.68899167,-0.45573783,0.2132728,1,5,3,6,4,2,2025-01-19-11-若 松,66.5,"[1.1934409141540527, -0.3726247251033783, 0.49933549761772156, -0.6889916658401489, -0.455737829208374, 0.2132727950811386]","[1, 5, 3, 6, 4, 2]",0.010317810441348491,4
2.3130772,2.4942598,1.3724369,0.43588638,0.20697522,1.1115751,1,3,5,2,6,4,2025-01-19-12-若 松,11.6,"[2.313077211380005, 2.494259834289551, 1.3724368810653687, 0.4358863830566406, 0.20697522163391113, 1.1115751266479492]","[1, 3, 5, 2, 6, 4]",0.003754880275742079,72
1.2304533,1.1711818,1.7576312,-0.6082065,0.170543,0.94968,2,5,1,4,6,3,2025-01-26-01-若 松,64.4,"[1.2304532527923584, 1.1711817979812622, 1.7576311826705933, -0.6082065105438232, 0.17054300010204315, 0.949679970741272]","[2, 5, 1, 4, 6, 3]",0.0029728642187851176,94
-0.4618408,2.9957573,2.7560883,0.73630893,-0.085515596,-0.20157948,6,1,2,4,3,5,2025-01-26-02-若 松,41.9,"[-0.46184080839157104, 2.9957573413848877, 2.7560882568359375, 0.7363089323043823, -0.085515595972538, -0.2015794813632965]","[6, 1, 2, 4, 3, 5]",0.0266629896436938,6
0.83851844,0.6724903,-0.8633948,4.1278734,-0.15959087,-0.36054736,2,3,5,1,4,6,2025-01-26-03-若 松,27.2,"[0.8385184407234192, 0.6724902987480164, -0.8633947968482971, 4.127873420715332, -0.15959087014198303, -0.36054736375808716]","[2, 3, 5, 1, 4, 6]",0.02733833565101395,6
1.3012751,0.7510433,0.6190009,-0.52322173,1.2377771,0.9658031,1,5,6,4,2,3,2025-01-26-04-若 松,19.7,"[1.3012751340866089, 0.7510433197021484, 0.6190009117126465, -0.5232217311859131, 1.2377771139144897, 0.9658030867576599]","[1, 5, 6, 4, 2, 3]",0.0020977212059956917,145
0.65798765,1.646427,-0.21378914,0.2979475,0.0046996023,-0.19949786,1,3,4,2,6,5,2025-01-26-05-若 松,7.2,"[0.657987654209137, 1.646427035331726, -0.21378913521766663, 0.297947496175766, 0.004699602257460356, -0.19949786365032196]","[1, 3, 4, 2, 6, 5]",0.0023381904353605852,145
2.4243984,-0.8978251,1.2909113,0.09894097,-0.44720128,1.6365209,1,5,3,2,6,4,2025-01-26-06-若 松,43.9,"[2.424398422241211, -0.8978251218795776, 1.290911316871643, 0.09894096851348877, -0.44720128178596497, 1.6365208625793457]","[1, 5, 3, 2, 6, 4]",0.006150314874764597,45
1.8038993,1.4663868,1.367249,-1.0598301,-0.52970284,-2.8638003,3,1,2,4,5,6,2025-01-26-07-若 松,20.0,"[1.8038992881774902, 1.4663867950439453, 1.3672490119934082, -1.0598300695419312, -0.5297028422355652, -2.863800287246704]","[3, 1, 2, 4, 5, 6]",0.027633052391116655,11
0.5413665,1.1765782,1.1262383,-0.70189923,-0.34501156,0.21366416,1,2,3,6,4,5,2025-01-26-08-若 松,6.9,"[0.5413665175437927, 1.176578164100647, 1.1262383460998535, -0.7018992304801941, -0.34501156210899353, 0.21366415917873383]","[1, 2, 3, 6, 4, 5]",0.00700381927848416,29
1.4538207,1.3676585,1.3468087,0.30341846,-0.58547837,0.26666623,3,2,1,5,6,4,2025-01-26-09-若 松,83.8,"[1.4538207054138184, 1.3676584959030151, 1.346808671951294, 0.30341845750808716, -0.5854783654212952, 0.2666662335395813]","[3, 2, 1, 5, 6, 4]",0.014213167615543023,12
