race_key,first_lane,second_lane,third_lane,trifecta_odds,pred1,pred2,pred3,conf,p_model_raw,hit,returns,act1,act2,act3
2025-05-25-04-若 松,3,1,5,20.6,3,5,1,0.6683557,0.017000161111354828,True,20.6,3,1,5
2025-05-25-05-若 松,1,2,3,8.3,1,2,3,0.51512784,0.016926081851124763,True,8.3,1,2,3
2025-05-25-06-若 松,5,1,4,35.1,1,5,4,0.5629152,0.011865231208503246,True,35.1,5,1,4
2025-05-25-07-若 松,1,3,6,8.4,1,3,6,0.30696982,0.012034090235829353,True,8.4,1,3,6
2025-05-25-08-若 松,1,2,3,5.7,1,2,3,1.5288255,0.010036193765699863,True,5.7,1,2,3
2025-05-25-09-若 松,1,4,6,24.1,1,2,4,1.5050111,0.0016723362496122718,True,24.1,1,4,6
2025-05-25-10-若 松,5,6,1,174.1,1,4,3,1.0356352,0.00175717961974442,True,174.1,5,6,1
2025-05-25-11-若 松,2,1,6,87.6,1,2,3,0.04591489,0.0044072638265788555,True,87.6,2,1,6
2025-05-25-12-若 松,1,3,4,6.4,1,3,4,1.0017091,0.008903305977582932,True,6.4,1,3,4
2025-05-26-01-若 松,1,3,5,25.3,1,3,2,1.2776263,0.003860670607537031,True,25.3,1,3,5
2025-05-26-02-若 松,1,6,2,13.8,1,6,2,1.0487213,0.014936715364456177,True,13.8,1,6,2
2025-05-26-03-若 松,2,1,6,137.4,1,2,3,0.34972453,0.011258333921432495,True,137.4,2,1,6
2025-05-26-04-若 松,4,1,5,51.9,4,1,5,0.34318614,0.013761190697550774,True,51.9,4,1,5
2025-05-26-05-若 松,2,1,4,12.4,3,2,1,0.15248084,0.0024726984556764364,True,12.4,2,1,4
2025-05-26-06-若 松,4,1,2,127.8,4,1,2,1.2079563,0.007984858937561512,True,127.8,4,1,2
2025-05-26-07-若 松,1,6,2,6.0,1,6,2,0.24764264,0.01799657940864563,True,6.0,1,6,2
2025-05-26-08-若 松,1,3,4,7.0,1,4,3,1.7231575,0.007888349704444408,True,7.0,1,3,4
2025-05-26-09-若 松,1,4,5,33.5,1,3,4,1.4259111,0.0025078048929572105,True,33.5,1,4,5
2025-05-26-10-若 松,1,5,4,80.8,1,6,3,1.1265297,0.0013981445226818323,True,80.8,1,5,4
2025-05-26-11-若 松,3,2,1,63.4,1,3,5,0.43325466,0.013218645937740803,True,63.4,3,2,1
2025-05-26-12-若 松,1,6,3,27.6,1,6,2,0.71198916,0.010456135496497154,True,27.6,1,6,3
2025-06-03-01-若 松,1,2,5,51.3,1,2,4,1.1456904,0.0082926070317626,True,51.3,1,2,5
2025-06-03-02-若 松,2,1,3,47.0,1,2,6,1.3391724,0.008767248131334782,True,47.0,2,1,3
2025-06-03-03-若 松,2,1,4,12.8,2,1,4,0.6085642,0.01701166108250618,True,12.8,2,1,4
2025-06-03-04-若 松,1,4,5,130.9,1,4,6,1.21314,0.00911917444318533,True,130.9,1,4,5
2025-06-03-05-若 松,1,3,2,7.5,1,3,2,1.2198869,0.008937555365264416,True,7.5,1,3,2
2025-06-03-06-若 松,1,2,3,4.7,1,2,4,0.87704456,0.005440317094326019,True,4.7,1,2,3
2025-06-03-07-若 松,5,1,2,32.6,5,1,2,1.361138,0.0098654106259346,True,32.6,5,1,2
2025-06-03-08-若 松,3,1,5,81.1,3,1,5,1.5498195,0.006011104676872492,True,81.1,3,1,5
2025-06-03-09-若 松,1,2,4,7.1,1,4,2,0.9702772,0.010769213549792767,True,7.1,1,2,4
2025-06-03-10-若 松,1,3,5,32.4,1,3,2,0.76178396,0.002591365482658148,True,32.4,1,3,5
2025-06-03-11-若 松,3,5,6,159.9,1,2,6,0.17828774,0.0027474251110106707,True,159.9,3,5,6
2025-06-03-12-若 松,1,5,3,25.6,1,3,5,0.5894804,0.017304902896285057,True,25.6,1,5,3
2025-06-04-01-若 松,1,4,6,35.4,1,4,3,1.2653605,0.005579161457717419,True,35.4,1,4,6
2025-06-04-02-若 松,1,5,6,60.4,1,6,3,0.59519863,0.0041734627448022366,True,60.4,1,5,6
2025-06-04-03-若 松,3,1,4,67.6,3,4,2,1.2592659,0.007837172597646713,True,67.6,3,1,4
2025-06-04-04-若 松,3,5,2,100.5,4,3,5,0.3027233,0.0058745648711919785,True,100.5,3,5,2
2025-06-04-05-若 松,1,2,4,3.9,1,4,2,0.49590492,0.013082018122076988,True,3.9,1,2,4
2025-06-04-06-若 松,3,1,4,12.4,3,1,4,0.79163855,0.015808789059519768,True,12.4,3,1,4
2025-06-04-07-若 松,1,6,3,36.2,1,3,6,0.80216724,0.012990972958505154,True,36.2,1,6,3
2025-06-04-08-若 松,1,3,2,6.1,1,2,3,0.33280554,0.019363636150956154,True,6.1,1,3,2
2025-06-04-09-若 松,1,4,3,14.6,1,3,4,0.024427325,0.019853003323078156,True,14.6,1,4,3
2025-06-04-10-若 松,3,1,2,89.3,3,2,1,1.4381013,0.00865553505718708,True,89.3,3,1,2
2025-06-04-11-若 松,1,5,6,34.6,1,6,5,1.2285485,0.008169756270945072,True,34.6,1,5,6
2025-06-04-12-若 松,1,5,3,20.1,1,3,5,0.7407406,0.011976060457527637,True,20.1,1,5,3
2025-06-05-01-若 松,3,5,2,73.2,3,5,2,1.2741649,0.009401312097907066,True,73.2,3,5,2
2025-06-05-02-若 松,1,3,2,22.5,1,2,3,1.3842412,0.00822740513831377,True,22.5,1,3,2
2025-06-05-03-若 松,5,6,1,69.5,6,3,5,0.3141498,0.009438901208341122,True,69.5,5,6,1
2025-06-05-04-若 松,4,1,2,82.6,2,4,3,0.1590389,0.010171166621148586,True,82.6,4,1,2
2025-06-05-05-若 松,1,5,4,21.7,1,3,5,1.7910154,0.004410591442137957,True,21.7,1,5,4
2025-06-05-06-若 松,1,2,4,42.1,1,2,3,0.90752447,0.007374466396868229,True,42.1,1,2,4
2025-06-05-07-若 松,4,1,5,27.4,1,4,5,0.18378043,0.01571221463382244,True,27.4,4,1,5
2025-06-05-08-若 松,1,2,3,3.5,1,2,3,0.79565036,0.013309050351381302,True,3.5,1,2,3
2025-06-05-09-若 松,6,5,3,528.2,1,6,4,0.77281904,0.00023984182917047292,True,528.2,6,5,3
2025-06-05-10-若 松,3,2,4,332.7,1,3,2,0.06081283,0.0024390697944909334,True,332.7,3,2,4
2025-06-05-11-若 松,1,2,6,39.9,1,2,3,0.60148394,0.007916216738522053,True,39.9,1,2,6
2025-06-05-12-若 松,1,3,5,21.3,1,2,6,1.3910843,0.0011397636262699962,True,21.3,1,3,5
2025-06-06-01-若 松,1,3,4,14.2,1,3,4,1.5504925,0.00600512744858861,True,14.2,1,3,4
2025-06-06-02-若 松,4,1,3,37.3,1,4,3,0.042759657,0.012937583029270172,True,37.3,4,1,3
2025-06-06-03-若 松,4,5,1,133.1,1,4,2,1.0995687,0.004073404707014561,True,133.1,4,5,1
2025-06-06-04-若 松,4,1,5,45.1,1,4,5,0.62176764,0.015024875290691853,True,45.1,4,1,5
2025-06-06-05-若 松,1,5,2,21.7,1,2,5,0.17872268,0.02393060177564621,True,21.7,1,5,2
2025-06-06-06-若 松,1,3,2,12.6,1,3,2,0.9307383,0.016226742416620255,True,12.6,1,3,2
2025-06-06-07-若 松,1,3,2,17.1,1,3,6,1.3890927,0.005692699458450079,True,17.1,1,3,2
2025-06-06-08-若 松,1,3,2,5.0,1,2,3,1.1257944,0.01112007163465023,True,5.0,1,3,2
2025-06-06-09-若 松,1,4,3,21.3,1,4,3,0.6818358,0.015249112620949745,True,21.3,1,4,3
2025-06-06-10-若 松,1,2,5,4.6,1,2,5,1.3842262,0.007773758377879858,True,4.6,1,2,5
2025-06-06-11-若 松,4,5,6,32.6,6,1,3,0.2920094,0.0029310928657650948,True,32.6,4,5,6
2025-06-06-12-若 松,1,4,2,9.1,1,6,3,0.75215846,0.002416814211755991,True,9.1,1,4,2
2025-06-07-01-若 松,1,5,3,54.4,1,3,5,1.240749,0.009295830503106117,True,54.4,1,5,3
2025-06-07-02-若 松,1,2,3,8.1,1,3,2,1.0093257,0.011913272552192211,True,8.1,1,2,3
2025-06-07-03-若 松,2,5,1,989.0,1,3,6,1.3034544,0.0030370308086276054,True,989.0,2,5,1
2025-06-07-04-若 松,4,5,1,44.0,4,3,1,1.4812646,0.0026320037432014942,True,44.0,4,5,1
2025-06-07-05-若 松,1,2,4,4.4,1,2,3,0.5722937,0.00822905357927084,True,4.4,1,2,4
2025-06-07-06-若 松,3,2,6,248.2,1,3,6,0.012080312,0.002752941567450762,True,248.2,3,2,6
2025-06-07-07-若 松,5,1,2,172.2,1,5,3,0.67851675,0.012972676195204258,True,172.2,5,1,2
2025-06-07-08-若 松,1,4,3,25.6,1,3,4,1.5632365,0.010819132439792156,True,25.6,1,4,3
2025-06-07-09-若 松,2,4,6,374.9,1,2,4,1.0364888,0.000554651312995702,True,374.9,2,4,6
2025-06-07-10-若 松,1,2,5,24.2,1,2,6,0.448538,0.00162385159637779,True,24.2,1,2,5
2025-06-07-11-若 松,1,3,6,22.4,1,6,2,1.3268912,0.0031090513803064823,True,22.4,1,3,6
2025-06-07-12-若 松,1,3,5,19.2,1,3,4,0.14213723,0.007855895906686783,True,19.2,1,3,5
2025-06-08-01-若 松,1,2,3,10.9,1,3,2,1.5356011,0.008045615628361702,True,10.9,1,2,3
2025-06-08-02-若 松,1,4,6,114.5,1,2,6,0.9637588,0.007498865015804768,True,114.5,1,4,6
2025-06-08-03-若 松,6,3,5,37.7,4,6,3,0.03964722,0.001771968207322061,True,37.7,6,3,5
2025-06-08-04-若 松,1,5,2,40.2,1,5,3,1.6779413,0.006411330308765173,True,40.2,1,5,2
2025-06-08-05-若 松,1,4,6,11.3,1,6,2,1.0211056,0.011868060566484928,True,11.3,1,4,6
2025-06-08-06-若 松,4,2,5,205.6,1,5,2,0.26463747,0.003938904497772455,True,205.6,4,2,5
2025-06-08-07-若 松,1,5,3,19.1,1,3,5,1.3079338,0.011494186706840992,True,19.1,1,5,3
2025-06-08-08-若 松,1,3,4,18.8,1,2,4,0.85138905,0.0065102954395115376,True,18.8,1,3,4
2025-06-08-09-若 松,1,6,2,116.7,1,2,3,0.997634,0.006018859334290028,True,116.7,1,6,2
2025-06-08-10-若 松,1,2,6,37.1,3,1,2,0.20584345,0.004047228489071131,True,37.1,1,2,6
2025-06-08-11-若 松,2,1,6,48.9,1,3,5,1.2313731,0.0031350934877991676,True,48.9,2,1,6
2025-06-08-12-若 松,1,3,2,10.6,1,3,4,0.322599,0.011004652827978134,True,10.6,1,3,2
2025-06-13-01-若 松,1,2,5,20.6,1,2,5,1.2815101,0.0072492146864533424,True,20.6,1,2,5
2025-06-13-02-若 松,6,2,4,141.8,6,4,2,0.55736023,0.018742389976978302,True,141.8,6,2,4
2025-06-13-03-若 松,5,2,1,277.7,2,1,3,0.465491,0.008869940415024757,True,277.7,5,2,1
2025-06-13-04-若 松,2,1,3,26.7,1,2,3,0.9687185,0.012323066592216492,True,26.7,2,1,3
2025-06-13-05-若 松,1,2,6,27.1,1,4,2,0.88845086,0.007208894472569227,True,27.1,1,2,6
2025-06-13-06-若 松,1,3,6,14.1,1,3,2,0.6058554,0.0027794295456260443,True,14.1,1,3,6
2025-06-13-07-若 松,2,6,4,46.2,2,6,1,2.5912488,0.00194905127864331,True,46.2,2,6,4
2025-06-13-08-若 松,1,2,6,16.4,1,2,3,1.1655457,0.009516443125903606,True,16.4,1,2,6
2025-06-13-09-若 松,1,3,4,11.3,4,1,3,0.024473667,0.015370978973805904,True,11.3,1,3,4
2025-06-13-10-若 松,1,2,6,7.8,1,2,6,0.85590345,0.01253392081707716,True,7.8,1,2,6
2025-06-13-11-若 松,1,3,4,20.2,1,3,4,0.62279564,0.012343362905085087,True,20.2,1,3,4
2025-06-13-12-若 松,1,3,5,16.0,1,2,3,1.4142296,0.0062721529975533485,True,16.0,1,3,5
2025-06-14-01-若 松,4,6,2,212.4,4,3,1,0.008468717,0.0004795451823156327,True,212.4,4,6,2
2025-06-14-02-若 松,4,2,3,57.5,6,2,1,0.3116426,0.004133562557399273,True,57.5,4,2,3
2025-06-14-03-若 松,1,5,4,25.2,1,3,6,1.767217,0.0024290496949106455,True,25.2,1,5,4
2025-06-14-04-若 松,2,5,1,123.2,2,4,3,1.4997511,0.0002880208776332438,True,123.2,2,5,1
2025-06-14-05-若 松,2,4,1,39.2,2,1,4,0.3005938,0.015215455554425716,True,39.2,2,4,1
2025-06-14-06-若 松,4,5,1,19.0,5,4,1,0.037443638,0.020008469000458717,True,19.0,4,5,1
2025-06-14-07-若 松,5,1,4,25.8,1,5,4,1.4398277,0.008284151554107666,True,25.8,5,1,4
2025-06-14-08-若 松,1,3,5,31.3,1,3,2,0.6167319,0.003465143730863929,True,31.3,1,3,5
2025-06-14-09-若 松,4,1,5,486.8,1,3,6,0.5760435,0.0006775895599275827,True,486.8,4,1,5
2025-06-14-10-若 松,1,3,5,6.5,3,1,4,0.043528676,0.0038466486148536205,True,6.5,1,3,5
2025-06-14-11-若 松,3,1,5,36.3,1,3,2,0.44787058,0.010440080426633358,True,36.3,3,1,5
2025-06-14-12-若 松,1,5,2,24.9,1,2,6,0.98692226,0.005247095599770546,True,24.9,1,5,2
2025-06-15-01-若 松,1,2,5,29.1,2,3,1,0.19910702,0.0038074732292443514,True,29.1,1,2,5
2025-06-15-02-若 松,1,4,6,56.2,1,4,6,0.8926052,0.012129765935242176,True,56.2,1,4,6
2025-06-15-03-若 松,2,6,1,31.9,6,2,4,0.4852457,0.010453819297254086,True,31.9,2,6,1
2025-06-15-04-若 松,4,3,5,153.9,1,3,4,0.74374753,0.0018384963041171432,True,153.9,4,3,5
2025-06-15-05-若 松,1,4,3,7.8,1,4,2,0.44374067,0.0075614615343511105,True,7.8,1,4,3
2025-06-15-06-若 松,1,4,3,22.0,1,4,3,0.2914651,0.017832333222031593,True,22.0,1,4,3
2025-06-15-07-若 松,1,3,5,85.3,1,5,2,0.9137085,0.005258339922875166,True,85.3,1,3,5
2025-06-15-08-若 松,1,5,3,34.5,1,3,2,1.4239033,0.007216957863420248,True,34.5,1,5,3
2025-06-15-09-若 松,1,4,3,14.1,1,3,6,0.8921151,0.009275037795305252,True,14.1,1,4,3
2025-06-15-10-若 松,1,2,3,11.0,1,3,2,1.0930755,0.01601303741335869,True,11.0,1,2,3
2025-06-15-11-若 松,1,2,5,37.4,1,3,4,0.41896456,0.0006814486114308238,True,37.4,1,2,5
2025-06-15-12-若 松,5,1,4,223.3,1,4,2,0.61767447,0.004132322035729885,True,223.3,5,1,4
2025-06-16-01-若 松,2,1,4,41.1,2,4,1,0.30768478,0.020445402711629868,True,41.1,2,1,4
2025-06-16-02-若 松,3,5,2,70.7,3,4,2,1.3084338,0.004493167158216238,True,70.7,3,5,2
2025-06-16-03-若 松,3,1,6,17.5,3,6,2,1.2801257,0.007435433100908995,True,17.5,3,1,6
2025-06-16-04-若 松,2,6,5,51.6,2,4,6,1.0821289,0.008379444479942322,True,51.6,2,6,5
2025-06-16-05-若 松,6,1,2,190.4,1,4,6,0.8458988,0.006258913781493902,True,190.4,6,1,2
2025-06-16-06-若 松,1,6,5,21.3,1,3,6,1.8620124,0.004683592356741428,True,21.3,1,6,5
2025-06-16-07-若 松,6,4,5,65.3,1,4,2,0.285747,0.0008839905494824052,True,65.3,6,4,5
2025-06-16-08-若 松,4,1,2,87.9,1,4,3,0.9406919,0.005627861246466637,True,87.9,4,1,2
2025-06-16-09-若 松,1,2,3,8.2,1,2,4,0.80799717,0.006711033172905445,True,8.2,1,2,3
2025-06-16-10-若 松,4,1,3,99.5,1,3,2,0.78208613,0.010992747731506824,True,99.5,4,1,3
2025-06-16-11-若 松,1,3,5,6.6,1,3,5,0.6110059,0.010419808328151703,True,6.6,1,3,5
2025-06-16-12-若 松,1,6,2,36.2,1,2,6,0.5939588,0.013631976209580898,True,36.2,1,6,2
2025-06-17-01-若 松,1,6,3,71.0,1,4,3,1.4016935,0.0037105493247509003,True,71.0,1,6,3
2025-06-17-02-若 松,1,6,2,32.8,6,1,3,1.3329601,0.0059999083168804646,True,32.8,1,6,2
2025-06-17-03-若 松,1,3,4,20.5,3,4,1,0.49822384,0.015459327027201653,True,20.5,1,3,4
2025-06-17-04-若 松,1,2,6,34.8,1,2,3,1.2023646,0.007380180526524782,True,34.8,1,2,6
2025-06-17-05-若 松,2,1,4,17.5,1,2,4,1.0253184,0.012906631454825401,True,17.5,2,1,4
2025-06-17-06-若 松,1,2,4,13.0,1,2,4,0.9945024,0.012438851408660412,True,13.0,1,2,4
2025-06-17-07-若 松,1,2,5,64.0,1,6,2,0.91291976,0.0011302742641419172,True,64.0,1,2,5
2025-06-17-08-若 松,4,1,2,37.1,1,4,2,1.1109563,0.00952945463359356,True,37.1,4,1,2
2025-06-17-09-若 松,5,1,4,77.0,5,1,4,1.2492068,0.010082371532917023,True,77.0,5,1,4
2025-06-17-10-若 松,1,3,2,15.1,1,3,2,1.1799836,0.008208857849240303,True,15.1,1,3,2
2025-06-17-11-若 松,2,1,3,19.4,1,2,4,0.17425925,0.01506543718278408,True,19.4,2,1,3
2025-06-17-12-若 松,1,2,5,14.8,1,5,3,1.1210735,0.008672838099300861,True,14.8,1,2,5
2025-06-19-01-若 松,5,1,2,93.3,1,6,2,0.06236124,0.00637957826256752,True,93.3,5,1,2
2025-06-19-02-若 松,2,6,3,97.2,2,6,3,1.5147967,0.011016471311450005,True,97.2,2,6,3
2025-06-19-03-若 松,5,2,4,41.2,2,1,5,0.022491947,0.008667298592627048,True,41.2,5,2,4
2025-06-19-04-若 松,1,2,4,8.3,1,2,4,0.14264649,0.013024060986936092,True,8.3,1,2,4
2025-06-19-05-若 松,1,3,6,34.3,1,3,4,1.3829355,0.002810363657772541,True,34.3,1,3,6
2025-06-19-06-若 松,2,6,3,28.7,2,3,6,0.35569906,0.019442269578576088,True,28.7,2,6,3
2025-06-19-07-若 松,2,6,1,17.4,3,6,2,1.3620738,0.0006590261473320425,True,17.4,2,6,1
2025-06-19-08-若 松,1,3,2,8.5,3,1,2,0.3263139,0.016040893271565437,True,8.5,1,3,2
2025-06-19-09-若 松,3,1,2,164.0,3,1,4,2.4070716,0.001262847101315856,True,164.0,3,1,2
2025-06-19-10-若 松,2,1,5,95.5,1,3,2,1.6222657,0.002923995954915881,True,95.5,2,1,5
2025-06-19-11-若 松,1,2,3,13.5,1,3,2,0.80079055,0.012720238417387009,True,13.5,1,2,3
2025-06-19-12-若 松,1,3,2,8.1,1,2,3,0.082058966,0.023091748356819153,True,8.1,1,3,2
2025-06-20-01-若 松,1,3,4,9.7,3,1,2,0.38061154,0.00648810900747776,True,9.7,1,3,4
2025-06-20-02-若 松,2,6,4,19.3,3,2,6,0.10640359,0.002772348001599312,True,19.3,2,6,4
2025-06-20-03-若 松,2,6,1,172.8,2,6,5,2.3528442,0.0015529210213571787,True,172.8,2,6,1
2025-06-20-04-若 松,1,5,4,22.0,1,5,2,1.011576,0.004575065337121487,True,22.0,1,5,4
2025-06-20-05-若 松,1,2,4,3.8,1,2,4,1.650737,0.007102329749614,True,3.8,1,2,4
2025-06-20-06-若 松,2,6,4,164.4,4,6,2,0.7691866,0.01228574849665165,True,164.4,2,6,4
2025-06-20-07-若 松,4,6,2,116.7,2,1,4,1.0141368,0.006019380874931812,True,116.7,4,6,2
2025-06-20-08-若 松,1,2,6,41.5,2,1,6,0.6016855,0.012212097644805908,True,41.5,1,2,6
2025-06-20-09-若 松,4,1,6,135.0,1,4,3,0.49085528,0.0071057225577533245,True,135.0,4,1,6
2025-06-20-10-若 松,3,1,2,72.0,1,3,2,1.166758,0.013863603584468365,True,72.0,3,1,2
2025-06-20-11-若 松,1,2,3,22.6,1,2,3,0.6606277,0.013072306290268898,True,22.6,1,2,3
2025-06-20-12-若 松,1,4,2,9.8,1,4,2,0.78906536,0.01917438767850399,True,9.8,1,4,2
2025-06-21-01-若 松,1,3,4,47.8,1,3,6,0.2580259,0.010669970884919167,True,47.8,1,3,4
2025-06-21-02-若 松,2,6,1,623.1,1,6,2,0.34101117,0.012851925566792488,True,623.1,2,6,1
2025-06-21-03-若 松,2,3,1,49.0,3,2,1,0.6112597,0.018993135541677475,True,49.0,2,3,1
2025-06-21-04-若 松,4,3,2,60.3,2,4,3,0.31990206,0.023836812004446983,True,60.3,4,3,2
2025-06-21-05-若 松,1,2,6,21.5,1,6,2,0.7577333,0.013619575649499893,True,21.5,1,2,6
2025-06-21-06-若 松,4,5,3,30.2,3,4,5,1.7452759,0.005875105503946543,True,30.2,4,5,3
2025-06-21-07-若 松,4,1,3,31.6,4,1,3,0.14499682,0.013976724818348885,True,31.6,4,1,3
2025-06-21-08-若 松,1,2,3,6.4,1,2,3,0.3723858,0.01703222654759884,True,6.4,1,2,3
2025-06-21-09-若 松,5,1,3,20.7,1,5,3,0.31758738,0.011619694530963898,True,20.7,5,1,3
2025-06-21-10-若 松,4,5,6,57.3,4,6,1,1.9822476,0.0028727189637720585,True,57.3,4,5,6
2025-06-21-11-若 松,1,2,6,37.8,1,2,3,0.03326872,0.0022720065899193287,True,37.8,1,2,6
2025-06-21-12-若 松,1,4,6,25.2,1,3,2,0.9722454,0.0009031804511323571,True,25.2,1,4,6
2025-06-22-01-若 松,1,2,3,10.1,1,2,4,0.8976936,0.012720444239675999,True,10.1,1,2,3
2025-06-22-02-若 松,2,1,5,108.8,4,2,1,0.70051974,0.0010499298805370927,True,108.8,2,1,5
2025-06-22-03-若 松,3,1,6,89.1,3,1,6,1.823353,0.005870579741895199,True,89.1,3,1,6
2025-06-22-04-若 松,5,2,1,179.4,5,2,4,1.3781264,0.007966039702296257,True,179.4,5,2,1
2025-06-22-05-若 松,1,5,6,84.9,1,2,6,1.7430282,0.002598895225673914,True,84.9,1,5,6
2025-06-22-06-若 松,4,2,3,50.7,1,2,3,0.8484664,0.0051051778718829155,True,50.7,4,2,3
2025-06-22-07-若 松,1,2,3,17.7,1,3,5,1.5387956,0.007580706849694252,True,17.7,1,2,3
2025-06-22-08-若 松,1,3,2,5.0,1,3,2,1.2381712,0.014612855389714241,True,5.0,1,3,2
2025-06-22-09-若 松,1,5,2,6.8,2,1,5,0.47387376,0.0219544917345047,True,6.8,1,5,2
2025-06-22-10-若 松,1,3,5,3.5,1,3,4,0.8359736,0.010346994735300541,True,3.5,1,3,5
2025-06-22-11-若 松,4,1,2,56.8,1,4,2,0.77839816,0.013249865733087063,True,56.8,4,1,2
2025-06-22-12-若 松,1,5,3,9.2,1,3,5,1.0464175,0.01046760007739067,True,9.2,1,5,3
2025-06-23-01-若 松,4,2,1,179.2,4,3,2,0.3987515,0.0034011106472462416,True,179.2,4,2,1
2025-06-23-02-若 松,1,2,3,23.3,1,3,2,1.3640156,0.011015722528100014,True,23.3,1,2,3
2025-06-23-03-若 松,1,3,2,26.7,1,2,6,0.9197464,0.010404015891253948,True,26.7,1,3,2
2025-06-23-04-若 松,1,6,3,87.6,1,3,2,1.5508776,0.0059860930778086185,True,87.6,1,6,3
2025-06-23-05-若 松,1,4,2,6.7,1,4,3,1.7915757,0.005571533460170031,True,6.7,1,4,2
2025-06-23-06-若 松,1,6,2,40.5,1,4,2,1.3700427,0.007705269381403923,True,40.5,1,6,2
2025-06-23-07-若 松,4,3,1,72.0,4,3,6,1.6493462,0.004917279351502657,True,72.0,4,3,1
2025-06-23-08-若 松,1,6,2,110.7,1,2,3,1.1492615,0.010981210507452488,True,110.7,1,6,2
2025-06-23-09-若 松,3,2,1,131.9,1,3,2,0.34842795,0.02410360798239708,True,131.9,3,2,1
2025-06-23-10-若 松,1,2,4,6.3,1,2,3,0.9323057,0.008095205761492252,True,6.3,1,2,4
2025-06-23-11-若 松,5,3,1,202.0,1,3,2,0.95279706,0.010481447912752628,True,202.0,5,3,1
2025-06-23-12-若 松,1,2,4,11.4,1,2,4,1.5387956,0.007384070195257664,True,11.4,1,2,4
2025-06-24-01-若 松,3,1,4,158.3,3,2,4,2.2807755,0.0008149680215865374,True,158.3,3,1,4
2025-06-24-02-若 松,1,2,3,22.7,1,4,2,1.3479416,0.00448780320584774,True,22.7,1,2,3
2025-06-24-03-若 松,1,6,4,33.8,6,1,3,0.10045481,0.0076333628967404366,True,33.8,1,6,4
2025-06-24-04-若 松,3,5,6,92.9,1,3,5,0.74820536,0.0016446099616587162,True,92.9,3,5,6
2025-06-24-05-若 松,1,3,4,12.2,1,3,4,0.4520135,0.015242538414895535,True,12.2,1,3,4
2025-06-24-06-若 松,1,3,6,11.7,1,2,6,1.2879946,0.006650775671005249,True,11.7,1,3,6
2025-06-24-07-若 松,3,6,4,296.1,3,2,6,1.6036571,0.0015304842963814735,True,296.1,3,6,4
2025-06-24-08-若 松,2,1,3,13.8,2,1,3,1.2501677,0.009584345854818821,True,13.8,2,1,3
2025-06-24-09-若 松,1,2,6,11.4,1,3,2,0.44823045,0.0025352099910378456,True,11.4,1,2,6
2025-06-24-10-若 松,1,5,6,,1,2,4,1.5760149,0.0011742741335183382,True,,1,5,6
2025-06-24-11-若 松,1,2,4,8.5,1,2,3,0.7488687,0.0025656737852841616,True,8.5,1,2,4
2025-06-24-12-若 松,1,3,6,29.5,1,3,2,1.219549,0.004608148243278265,True,29.5,1,3,6
2025-06-28-01-若 松,1,5,2,13.9,4,1,2,0.58157367,0.002766914665699005,True,13.9,1,5,2
2025-06-28-02-若 松,6,1,2,45.1,2,6,1,0.46099138,0.015172894112765789,True,45.1,6,1,2
2025-06-28-03-若 松,4,5,3,120.2,4,1,3,2.2069387,0.0017854280304163694,True,120.2,4,5,3
2025-06-28-04-若 松,1,4,3,35.3,1,4,3,1.0300328,0.014429474249482155,True,35.3,1,4,3
2025-06-28-05-若 松,4,1,2,50.0,1,3,2,1.2754108,0.004688509274274111,True,50.0,4,1,2
2025-06-28-06-若 松,3,6,1,241.7,3,6,1,2.4345992,0.003246277803555131,True,241.7,3,6,1
2025-06-28-07-若 松,1,2,6,6.7,1,2,3,0.6952995,0.006043376866728067,True,6.7,1,2,6
2025-06-28-08-若 松,1,2,4,5.9,1,2,5,0.5898463,0.009171712212264538,True,5.9,1,2,4
2025-06-28-09-若 松,1,2,3,8.0,1,2,3,1.4204714,0.010630199685692787,True,8.0,1,2,3
2025-06-28-10-若 松,2,4,3,846.4,3,4,2,1.7557608,0.006006257142871618,True,846.4,2,4,3
2025-06-28-11-若 松,1,6,2,111.7,1,2,5,0.99409425,0.004741624929010868,True,111.7,1,6,2
2025-06-28-12-若 松,1,3,5,11.7,2,1,3,0.010850787,0.00280443555675447,True,11.7,1,3,5
2025-06-29-01-若 松,3,5,4,46.9,1,3,5,0.3832643,0.0022754783276468515,True,46.9,3,5,4
2025-06-29-02-若 松,1,3,2,12.8,1,6,3,1.7097123,0.006158848758786917,True,12.8,1,3,2
2025-06-29-03-若 松,1,6,4,13.1,6,1,4,0.5959122,0.022203853353857994,True,13.1,1,6,4
2025-06-29-04-若 松,1,3,6,24.8,1,2,3,1.7075485,0.006412581540644169,True,24.8,1,3,6
2025-06-29-05-若 松,1,2,4,5.8,1,2,3,0.8337489,0.009653911925852299,True,5.8,1,2,4
2025-06-29-06-若 松,4,5,1,8.2,4,5,2,1.3845322,0.003386074909940362,True,8.2,4,5,1
2025-06-29-07-若 松,1,5,3,23.0,5,1,3,0.639909,0.013676845468580723,True,23.0,1,5,3
2025-06-29-08-若 松,1,2,3,5.4,1,2,3,0.27263117,0.02400067262351513,True,5.4,1,2,3
2025-06-29-09-若 松,6,1,4,30.8,2,4,1,0.42383486,0.005905223079025745,True,30.8,6,1,4
2025-06-29-10-若 松,4,1,2,27.4,1,2,4,0.15646416,0.018029917031526566,True,27.4,4,1,2
2025-06-29-11-若 松,1,2,6,39.2,3,1,2,0.006914854,0.005577628035098314,True,39.2,1,2,6
